,pcs,entropy,label_pred_score,loss,result,broken_1,broken_2,broken_3,broken_4,broken_5
0,0.9999260306358337,0.0006133264464176694,0.999962568283081,3.743241904885508e-05,0,0,0,0,0,0
1,0.9977802038192749,0.013066295964142258,0.9988670349121094,0.0011334880255162716,0,0,0,0,0,0
2,0.999917209148407,0.0008352860679683061,0.9999510049819946,4.911543510388583e-05,0,0,0,0,0,0
3,0.999859631061554,0.0011819439950400167,0.9999254941940308,7.46278019505553e-05,0,0,0,0,0,0
4,0.9999364018440247,0.000623270372635389,0.9999638795852661,3.60018530045636e-05,0,0,0,0,0,0
5,0.9999994039535522,8.025294428593829e-06,0.9999996423721313,2.98023280720372e-07,0,0,0,0,0,0
6,0.9868271350860596,0.06617958683270365,0.9929034113883972,0.007121769245713949,0,2,0,0,0,0
7,0.9999866485595703,0.00015745580654129884,0.9999921321868896,7.867844033171423e-06,0,0,0,0,0,0
8,0.9998560547828674,0.0012164263574338896,0.9999229907989502,7.689294579904526e-05,0,0,0,0,0,0
9,0.9999875426292419,0.00013355900223437734,0.9999932050704956,6.7949526965094265e-06,0,0,0,0,0,0
10,0.8155820965766907,0.5313290768250818,0.9017839431762695,0.10338031500577927,0,0,0,0,0,5
11,0.9999709129333496,0.0003305547795523069,0.9999821186065674,1.7821947039919905e-05,0,0,0,0,0,0
12,0.9996984601020813,0.0022533310645301173,0.9998443126678467,0.00015569945389870554,0,0,0,0,0,0
13,1.0,3.674151126582625e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
14,0.9996694922447205,0.0034116287557096367,0.9997758269309998,0.00022431743855122477,0,0,0,0,0,0
15,1.0,2.3089520896705748e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
16,0.9994052648544312,0.005078078620704253,0.999636173248291,0.00036389296292327344,0,0,0,0,0,0
17,0.9999983310699463,2.3533863824731363e-05,0.999998927116394,9.536747711536009e-07,0,0,0,0,0,0
18,0.9998876452445984,0.001097357093814809,0.9999326467514038,6.729590677423403e-05,0,0,0,0,0,0
19,0.9999948143959045,6.950493124361677e-05,0.9999967813491821,3.3378655643900856e-06,0,0,0,0,0,0
20,0.9745545387268066,0.0986343200194585,0.9872680306434631,0.012813715264201164,0,0,5,0,0,0
21,0.9999514818191528,0.0005064169872671908,0.9999712705612183,2.8729851692332886e-05,0,0,0,0,0,0
22,0.9999848008155823,0.00019902630791806785,0.9999898672103882,1.0132840543519706e-05,0,0,0,0,0,0
23,0.9999996423721313,5.686760266135048e-06,0.9999997615814209,1.788139485370266e-07,0,0,0,0,0,0
24,0.9999834895133972,0.000189828145859127,0.9999902248382568,9.775209946383256e-06,0,0,0,0,0,0
25,0.9999966025352478,3.9054470684107964e-05,0.9999982118606567,1.7881409348774469e-06,0,0,0,0,0,0
