,pcs,entropy,label_pred_score,loss,result,broken_1,broken_2,broken_3,broken_4,broken_5
0,0.9926254153251648,0.03511706652386948,0.99631267786026,0.003694137092679739,0,0,0,0,0,0
1,0.9960967898368835,0.027508039393802412,0.9976632595062256,0.0023393554147332907,0,0,0,0,0,0
2,0.9273707866668701,0.22782830318197542,0.9635725021362305,0.03710748255252838,0,0,0,0,0,0
3,0.9955326318740845,0.03184479843955931,0.9971611499786377,0.002842887304723263,0,0,0,0,0,0
4,0.9998659491539001,0.0013735546659411053,0.9999169111251831,8.309232362080365e-05,0,0,0,0,0,0
5,0.7557976841926575,0.5736469850901355,0.875649094581604,0.13278985023498535,0,0,0,0,0,0
6,0.9961609244346619,0.02798621562058787,0.9976449608802795,0.002357816556468606,0,0,0,0,0,0
7,0.4807884693145752,1.042196686902261,0.7238457202911377,0.3231769800186157,0,0,0,5,0,0
8,0.9778605103492737,0.12071777363279897,0.9860420823097229,0.014056366868317127,0,0,0,0,0,0
9,0.9999498128890991,0.0005294635431861786,0.9999706745147705,2.926630804722663e-05,0,0,0,0,0,0
10,0.4457152485847473,1.1036660907380182,0.6965121030807495,0.3616701364517212,0,0,0,0,0,0
11,0.9921571612358093,0.042927529216609715,0.995770275592804,0.004238635301589966,0,0,0,0,0,0
12,0.9798224568367004,0.08630508456050057,0.989638090133667,0.010415968485176563,0,0,0,0,0,0
13,0.9468879699707031,0.3189198976856904,0.9617183804512024,0.0390334278345108,0,0,0,0,0,0
14,0.779138445854187,0.7708515581302525,0.8680460453033447,0.14151053130626678,0,0,0,0,0,0
15,0.996160626411438,0.03075715530610352,0.9973347187042236,0.0026688394136726856,0,0,0,0,0,0
16,0.9943434596061707,0.05088209049735537,0.9955711960792542,0.004438759759068489,0,0,0,0,0,0
17,0.8633381128311157,0.7186636057496514,0.8977313041687012,0.1078844740986824,0,0,0,0,0,0
18,0.9999409914016724,0.0006456290271455864,0.999962329864502,3.767084490391426e-05,0,0,0,0,0,0
19,0.16329410672187805,1.5458274112963242,0.5278989672660828,0.6388503909111023,0,3,0,5,1,0
20,0.657957136631012,0.7251493918992218,0.8242607712745667,0.19326826930046082,0,0,0,0,0,0
21,0.6120593547821045,0.7256339847796923,0.8051788806915283,0.2166908234357834,0,0,0,0,0,0
22,0.9338335990905762,0.28007775902426396,0.9617886543273926,0.038960546255111694,0,0,0,0,0,0
23,0.29166287183761597,0.9630559520070585,0.6444485187530518,0.4393603205680847,0,5,0,0,0,5
24,0.9252684712409973,0.3538536661958318,0.9510291814804077,0.050210658460855484,0,0,0,0,0,0
25,0.9998692870140076,0.001273978949316837,0.9999203681945801,7.957536581670865e-05,0,0,0,0,0,0
26,0.17024722695350647,1.1206443466521958,0.5730270147323608,0.5568224191665649,0,4,0,5,2,0
27,0.9913268089294434,0.04374668568412964,0.9955058097839355,0.004504438955336809,0,0,0,0,0,0
28,0.5181784629821777,1.4155954464527247,0.6963756680488586,0.3618660867214203,0,0,4,0,0,0
29,1.0,2.4402717855546514e-09,1.0,1.1920928955078125e-07,0,0,0,0,0,0
30,0.9999998211860657,2.867621690232004e-06,0.9999998807907104,1.1920928955078125e-07,0,0,0,0,0,0
31,0.9906058311462402,0.06946344350367355,0.9936677813529968,0.006352292373776436,0,0,0,0,0,0
32,0.9977836012840271,0.020771524804695667,0.9983647465705872,0.001636591972783208,0,0,0,0,0,0
33,1.0,6.648500398426627e-08,1.0,1.1920928955078125e-07,0,0,0,0,0,0
34,0.9999966621398926,4.188682209781388e-05,0.9999980926513672,1.9073504518019035e-06,0,0,0,0,0,0
35,0.887076735496521,0.468303477579158,0.9249098896980286,0.07805896550416946,0,0,0,0,0,0
36,0.9999675750732422,0.0003253462422258277,0.9999818801879883,1.811997572076507e-05,0,0,0,0,0,0
37,0.9999640583992004,0.0003838489635425084,0.99997878074646,2.1159872630960308e-05,0,0,0,0,0,0
38,0.7689919471740723,0.5388027196005916,0.8832826614379883,0.12410994619131088,0,0,0,0,0,0
39,0.734918475151062,0.6198372065464319,0.864305853843689,0.14582836627960205,0,0,0,0,0,0
40,0.8143136501312256,0.45418985665310235,0.9067566394805908,0.09788117557764053,0,5,0,0,0,0
