,pcs,entropy,label_pred_score,loss,result,broken_1,broken_2,broken_3,broken_4,broken_5
0,0.9999998211860657,2.7447934029152246e-06,0.9999998807907104,1.1920928955078125e-07,0,0,0,0,0,0
1,0.9998677372932434,0.0014105134375386325,0.9999146461486816,8.529788465239108e-05,0,0,0,0,0,0
2,0.9808832406997681,0.0797443326587357,0.9903587698936462,0.009688127785921097,0,2,0,0,0,0
3,0.9938628673553467,0.043687814476570414,0.9959686994552612,0.00403938814997673,0,0,0,0,0,0
4,0.9999618530273438,0.0004661606823727188,0.9999752044677734,2.467662670824211e-05,0,0,0,0,0,0
5,0.9832125306129456,0.07104730158152969,0.9915621876716614,0.008473732508718967,0,0,0,0,0,0
6,0.984522819519043,0.08881691149277315,0.9903240203857422,0.009723217226564884,0,0,0,0,0,0
7,0.5644979476928711,1.1973354185909737,0.722324550151825,0.32528063654899597,0,2,4,0,5,0
8,0.9984158277511597,0.015507694498160675,0.9988409876823425,0.001159803825430572,0,0,0,0,0,0
9,0.7992770671844482,0.5444317547106909,0.8945282101631165,0.11145897209644318,0,0,4,0,0,4
10,0.9987871646881104,0.008714826937463477,0.9993237257003784,0.0006765031139366329,0,0,0,0,0,0
11,1.0,5.184994715638768e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
12,0.1788657009601593,1.2863480396515719,0.5534611940383911,0.5915635228157043,0,0,5,0,0,5
13,0.9999939799308777,8.316940718881023e-05,0.9999960660934448,3.933914285880746e-06,0,0,0,0,0,0
14,0.9992629885673523,0.00548298592928112,0.9995922446250916,0.0004077788908034563,0,0,0,0,0,0
15,0.9443160891532898,0.34326904330754415,0.9581241607666016,0.04277778044342995,0,0,0,0,0,0
16,0.795978844165802,0.5639095984183408,0.892920732498169,0.11325746774673462,0,0,0,0,0,0
17,0.20815202593803406,1.0088613123280572,0.6017317175865173,0.5079435706138611,0,0,0,0,0,5
18,0.9929345846176147,0.0562805435481101,0.994903564453125,0.00510946661233902,0,0,0,0,0,0
19,0.8668226599693298,0.5388836637235846,0.9187213182449341,0.08477257937192917,0,0,0,0,0,0
