,pcs,entropy,label_pred_score,loss,result,broken_1,broken_2,broken_3,broken_4,broken_5
0,0.9997835755348206,0.0015842188981716535,0.9998917579650879,0.0001083671158994548,0,0,0,0,0,0
1,0.9996942281723022,0.003121777811294575,0.9997947812080383,0.0002053590869763866,0,0,0,0,0,0
2,0.792334258556366,0.4834504047919462,0.8960688710212708,0.10973813384771347,0,5,0,0,0,0
3,0.9949809312820435,0.03637309338199356,0.9967378973960876,0.0032673750538378954,0,0,0,0,0,0
4,0.9999811053276062,0.0002678586400984909,0.9999864101409912,1.3589951777248643e-05,0,0,0,0,0,0
5,0.5584361553192139,0.766703954490279,0.7790201902389526,0.24971845746040344,0,0,0,0,0,0
6,0.9726166129112244,0.13099948246970805,0.9844227433204651,0.015699855983257294,0,0,0,0,0,0
7,0.528308093547821,1.2014822166112513,0.6956571936607361,0.3628982901573181,0,0,2,5,0,0
8,0.9491699934005737,0.2668918124830624,0.9657530188560486,0.034847088158130646,0,0,0,0,0,0
9,0.3750624656677246,0.9451006446510049,0.6847899556159973,0.3786432147026062,0,0,0,3,0,0
10,0.9800862669944763,0.09899072977577064,0.9886504411697388,0.011414577253162861,0,0,0,0,0,0
11,0.9999984502792358,2.5427169059328933e-05,0.999998927116394,1.0728841743912199e-06,0,0,0,0,0,0
12,0.5630125403404236,1.0641103375790975,0.7431187033653259,0.29689937829971313,0,0,0,0,0,0
13,0.9997096657752991,0.0026487984616205924,0.9998282194137573,0.00017179534188471735,0,0,0,0,0,0
14,0.999634861946106,0.002993614618558699,0.9997953772544861,0.00020464368571992964,0,0,0,0,0,0
15,0.9940752387046814,0.045266604107356716,0.9959470629692078,0.004061292391270399,0,0,0,0,0,0
16,0.8519607186317444,0.4924999770581819,0.9155980944633484,0.08817790448665619,0,0,0,0,5,0
17,0.6533220410346985,0.715057527987349,0.8234624862670898,0.19423742592334747,0,0,0,0,0,2
18,0.9781637191772461,0.10979797048355007,0.9872421026229858,0.01283985748887062,0,0,0,0,0,0
19,0.9815911650657654,0.12701902319671202,0.9868764877319336,0.013210386037826538,0,0,0,0,0,0
20,0.9847530126571655,0.1031940947936218,0.9891930222511292,0.01086579728871584,0,0,0,0,0,0
21,0.999924898147583,0.0008529584074142363,0.9999500513076782,4.9949940148508176e-05,0,0,0,0,0,0
22,0.9628468155860901,0.19328005875331758,0.9764377474784851,0.0238442812114954,0,0,0,0,0,0
23,0.9696930646896362,0.12015677875783382,0.984475314617157,0.015646453946828842,0,0,0,0,0,0
24,0.9965121150016785,0.019303048338499513,0.9982184767723083,0.0017831119475886226,0,0,0,0,0,0
25,0.9887654781341553,0.06455776816497966,0.9934483170509338,0.006573359481990337,0,0,0,0,0,0
26,0.9682943820953369,0.11880523168084857,0.9840967655181885,0.01603117026388645,0,0,0,0,0,0
27,0.6143519878387451,1.020493923311009,0.7761266827583313,0.25343936681747437,0,4,0,0,5,3
28,0.9999980330467224,2.648896295567531e-05,0.9999988079071045,1.1920935776288388e-06,0,0,0,0,0,0
29,0.9983351230621338,0.01242914196089157,0.9990264177322388,0.0009740564855746925,0,0,0,0,0,0
30,0.6963459849357605,0.6323435076836065,0.8473048806190491,0.16569454967975616,0,0,0,0,2,0
31,1.0,2.868712302237623e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
32,1.0,1.4067625329483653e-06,1.0,1.1920928955078125e-07,0,0,0,0,0,0
33,0.999025285243988,0.007855834554301755,0.9994223117828369,0.0005779744242317975,0,0,0,0,0,0
34,0.9973281025886536,0.021201392588654604,0.9982560276985168,0.001745494781062007,0,0,0,0,0,0
35,0.9999999403953552,1.1892499430000711e-06,1.0,1.1920928955078125e-07,0,0,0,0,0,0
36,0.9993825554847717,0.005429017730492856,0.9996170997619629,0.00038285431219264865,0,0,0,0,0,0
37,0.9108890295028687,0.32605613534845435,0.950745701789856,0.0505087785422802,0,1,0,0,0,0
38,0.9998399615287781,0.0013431501409895716,0.9999139308929443,8.607281051808968e-05,0,0,0,0,0,0
