,pcs,entropy,label_pred_score,loss,result,broken_1,broken_2,broken_3,broken_4,broken_5
0,0.9802058935165405,0.08021863229652504,0.9900993704795837,0.009949966333806515,0,0,0,0,0,0
1,0.993751585483551,0.044135041793385676,0.9959321618080139,0.004076134413480759,0,0,0,0,0,0
2,0.9505540132522583,0.17132535337517263,0.9750863909721375,0.025229206308722496,0,0,0,0,0,2
3,0.9971829056739807,0.020520738796772072,0.9982632994651794,0.0017382103251293302,0,0,0,0,0,0
4,0.999809980392456,0.0017515193990835355,0.9998884201049805,0.00011158612323924899,0,0,0,0,0,0
5,0.8890540599822998,0.34029326051364395,0.942551851272583,0.059164345264434814,0,0,0,0,0,0
6,0.9651861190795898,0.20393372940886104,0.977334201335907,0.022926615551114082,0,0,0,0,0,0
7,0.1943395733833313,1.218729806691181,0.5775602459907532,0.5489424467086792,0,0,0,2,0,2
8,0.9913082122802734,0.056868385149283995,0.9943056702613831,0.0057106041349470615,0,0,0,0,0,0
9,0.9997705221176147,0.0022877658383413197,0.999849796295166,0.00015021498256828636,0,0,0,0,0,0
10,0.7813745737075806,0.7447153291580233,0.855205774307251,0.15641330182552338,0,5,0,0,4,0
11,0.9990860819816589,0.009329502263573718,0.9993348717689514,0.000665349536575377,0,0,0,0,0,0
12,0.9561355113983154,0.15896093239185696,0.9777191281318665,0.022532839328050613,0,0,0,0,0,0
13,0.9523917436599731,0.2762419193344629,0.9664552211761475,0.034120313823223114,0,0,0,0,0,0
14,0.4965302348136902,1.6180367811054814,0.6400193572044373,0.44625675678253174,0,0,0,5,0,0
15,0.5210734605789185,0.9639311074516766,0.744101881980896,0.2955773174762726,0,5,0,0,5,0
16,0.9890738129615784,0.07343905946485531,0.9926679730415344,0.007359158713370562,0,0,0,0,0,0
17,0.990443766117096,0.06426253327955697,0.9938793182373047,0.006139370147138834,0,0,0,0,0,0
18,0.8476612567901611,0.7038974658087243,0.8931409120559692,0.11301104724407196,0,0,0,0,0,0
19,0.9996881484985352,0.0023583927707361016,0.9998370409011841,0.00016297238471452147,0,0,0,0,0,0
20,0.8943991661071777,0.3501529132570384,0.9432437419891357,0.05843055620789528,0,0,0,0,0,0
21,0.5998943448066711,0.8516935937438227,0.788369357585907,0.23778849840164185,0,5,0,0,0,0
22,0.9333997964859009,0.2377247919009598,0.9650488495826721,0.03557649627327919,0,0,0,0,0,0
23,0.47550445795059204,1.0798308668002528,0.716876208782196,0.3328520357608795,0,0,0,2,0,0
24,0.9980424046516418,0.01264440941150643,0.9989429116249084,0.0010577668435871601,0,0,0,0,0,0
25,0.99749755859375,0.0180267681291189,0.9984878301620483,0.0015133143169805408,0,0,0,0,0,0
26,0.40969622135162354,1.459822771482611,0.6434205174446106,0.4409566819667816,0,0,2,5,0,0
27,1.0,2.003658880672651e-09,1.0,1.1920928955078125e-07,0,0,0,0,0,0
28,0.9999999403953552,1.4241320078502913e-06,1.0,1.1920928955078125e-07,0,0,0,0,0,0
29,0.9531621932983398,0.21359386007653008,0.9732164740562439,0.027148740366101265,0,0,0,0,0,0
30,0.9983742237091064,0.01565385429408609,0.9988269209861755,0.0011737676104530692,0,0,0,0,0,0
31,1.0,1.7762339671611472e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
32,0.9999873638153076,0.00015009077247671564,0.9999923706054688,7.629423635080457e-06,0,0,0,0,0,0
33,0.9431475400924683,0.2643842983028901,0.9634226560592651,0.037262946367263794,0,0,0,0,0,2
34,0.999945878982544,0.0005833959040682799,0.9999662637710571,3.3736796467565e-05,0,0,0,0,0,0
35,0.9999284148216248,0.0008382458226262078,0.9999517202377319,4.8221321776509285e-05,0,0,0,0,0,0
36,0.9198192954063416,0.2661708874434191,0.9585285782814026,0.04235589876770973,0,0,0,0,0,0
37,0.8744795918464661,0.3976443394535138,0.932974100112915,0.0693778395652771,0,0,0,0,5,0
38,0.9672589898109436,0.1624047324549339,0.9804850816726685,0.01970778778195381,0,0,0,0,0,0
39,1.0,1.4136762922879697e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
40,0.9976109266281128,0.023991204427416403,0.9981487989425659,0.0018529166700318456,0,0,0,0,0,0
41,0.9992213249206543,0.005053361105114417,0.9996077418327332,0.0003923351177945733,0,0,0,0,0,0
42,0.9999991059303284,1.1227065605947676e-05,0.9999995231628418,4.768372718899627e-07,0,0,0,0,0,0
43,0.9994597434997559,0.003750627384222792,0.9997233748435974,0.0002766634279396385,0,0,0,0,0,0
44,0.998306155204773,0.012325858375922738,0.9990170001983643,0.0009834832744672894,0,0,0,0,0,0
45,1.0,1.4509066387363323e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
46,1.0,6.76347538706009e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
47,1.0,3.906658225349764e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
48,0.9999998211860657,2.130042100909063e-06,0.9999998807907104,1.1920928955078125e-07,0,0,0,0,0,0
49,0.9338751435279846,0.2864869148065626,0.9594326019287109,0.041413333266973495,0,5,0,0,0,0
50,0.9998637437820435,0.0015621882010075359,0.999906063079834,9.394132939632982e-05,0,0,0,0,0,0
51,0.7804402112960815,0.5926619557819275,0.8829381465911865,0.12450013309717178,0,0,0,0,0,1
52,0.7101089358329773,0.7250517427757589,0.8460478186607361,0.16717933118343353,0,0,0,0,0,2
53,0.7678323984146118,0.6326109057377978,0.873114824295044,0.13568814098834991,0,0,0,0,0,0
54,0.9968190789222717,0.017609726748971127,0.9983866214752197,0.0016146814450621605,0,0,0,0,0,0
55,0.9998552799224854,0.0013540786975116113,0.9999163150787354,8.356920443475246e-05,0,0,0,0,0,0
56,0.999629557132721,0.00357259458230197,0.9997599720954895,0.00024017595569603145,0,0,0,0,0,0
57,0.9999289512634277,0.0006804057103035659,0.9999604225158691,3.951866165152751e-05,0,0,0,0,0,0
58,0.588248074054718,0.8741627185819851,0.7838680744171143,0.24351447820663452,0,0,0,5,0,0
59,0.9991506934165955,0.00701097983932551,0.9994768500328064,0.0005234061391092837,0,0,0,0,0,0
60,0.9998607039451599,0.0014477331747404809,0.9999113082885742,8.869564771885052e-05,0,0,0,0,0,0
61,0.9525809288024902,0.292830314393507,0.9650943875312805,0.03552931174635887,0,0,0,0,0,0
62,0.9705219268798828,0.12781036406869176,0.9840733408927917,0.01605479046702385,0,0,0,0,0,0
63,0.9567046165466309,0.24851485651554392,0.9702990651130676,0.030151063576340675,0,0,0,0,0,0
64,0.996232807636261,0.023500771694580064,0.9978848099708557,0.002117549767717719,0,0,0,0,0,0
65,0.9999987483024597,1.4294605644048136e-05,0.9999994039535522,5.960466182841628e-07,0,0,0,0,0,0
66,0.7983479499816895,0.7599221848618237,0.8724998831748962,0.13639289140701294,0,0,0,0,0,0
67,0.9859643578529358,0.06770977927654352,0.9925373196601868,0.007490785326808691,0,0,0,0,0,0
68,0.9992603063583374,0.007214569348544216,0.9994993209838867,0.0005008043954148889,0,0,0,0,0,0
69,0.5206145644187927,1.4197508367754723,0.6708695888519287,0.39918044209480286,0,0,0,0,0,0
70,0.698178768157959,0.6593571035935994,0.8462231159210205,0.16697223484516144,0,0,0,0,0,0
71,0.7585887312889099,0.683338087298583,0.8648572564125061,0.1451907455921173,0,5,0,0,0,0
72,0.9999877214431763,0.00012008134114342745,0.9999936819076538,6.318112355074845e-06,0,0,0,0,0,0
73,0.9998430609703064,0.0012355042709459871,0.9999195337295532,8.046950824791566e-05,0,0,0,0,0,0
74,0.9687467217445374,0.19133933240887974,0.9780398607254028,0.022204851731657982,0,0,0,0,0,0
75,0.9949960112571716,0.029438583657490663,0.9972903728485107,0.0027134243864566088,0,0,0,0,0,0
76,0.7504702210426331,0.7852574392705239,0.8420335650444031,0.17193540930747986,0,0,1,0,0,0
77,0.8622707724571228,0.5025235293397704,0.9149210453033447,0.08891737461090088,0,0,0,0,0,0
78,0.9960217475891113,0.027167891075417637,0.997589111328125,0.0024137995205819607,0,0,0,0,0,0
79,0.9984678030014038,0.011164530021771276,0.9991094470024109,0.0008909497992135584,0,0,0,0,0,0
80,0.9999363422393799,0.0005245511760396873,0.9999680519104004,3.188899427186698e-05,0,0,0,0,0,0
81,0.84139484167099,0.733564605479222,0.8810388445854187,0.1266534924507141,0,0,0,3,0,0
82,0.7297874093055725,0.6745341670413422,0.8575925827026367,0.15362606942653656,0,0,0,0,0,0
83,0.9439792633056641,0.24627027545900917,0.9680711030960083,0.032449740916490555,0,0,0,0,0,0
84,0.6617439389228821,0.8332779545787433,0.812283992767334,0.20790526270866394,0,5,0,0,5,0
85,0.9433592557907104,0.2317657327989079,0.9677922129631042,0.03273799642920494,0,5,0,0,0,0
86,0.9854955077171326,0.06545793022335422,0.9925816059112549,0.007445987313985825,0,0,0,0,0,0
87,0.9495217800140381,0.23914365627599005,0.9675251841545105,0.03301382437348366,0,0,0,0,0,0
88,0.999958872795105,0.0004390239824452045,0.9999758005142212,2.414017217233777e-05,0,0,0,0,0,0
89,0.9999725818634033,0.00027018880676604035,0.9999852180480957,1.4782061043661088e-05,0,0,0,0,0,0
90,1.0,3.0205535710626503e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
91,0.1334659457206726,1.7129359802314905,0.42754504084587097,0.84969562292099,0,5,0,0,5,1
92,0.9943817853927612,0.034084066480945155,0.9968093037605286,0.003195737721398473,0,0,0,0,0,0
93,0.9999867677688599,0.0001252134963214755,0.9999933242797852,6.6757424974639434e-06,0,0,0,0,0,0
94,0.9717379212379456,0.14199327543851087,0.9837238788604736,0.01641015335917473,0,0,0,0,0,0
95,0.9999974370002747,2.8152998827696287e-05,0.9999986886978149,1.3113030945532955e-06,0,0,0,0,0,0
96,0.6464577317237854,0.9999832575055133,0.7920863032341003,0.23308491706848145,0,0,0,3,0,0
97,0.9998502135276794,0.0012008893027782143,0.9999226331710815,7.736981933703646e-05,0,0,0,0,0,0
98,0.11335229873657227,1.0364167899618173,0.5542994141578674,0.5900501608848572,0,0,0,0,0,0
99,0.8301960229873657,0.5118751211420662,0.9079928398132324,0.09651878476142883,0,5,0,0,0,0
100,0.9999809861183167,0.00017717159106807488,0.9999903440475464,9.655998837843072e-06,0,0,0,0,0,0
101,0.6950621008872986,0.8507282885730977,0.8282635807991028,0.18842369318008423,0,0,0,5,0,0
102,1.0,5.600926011819275e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
103,0.9869837760925293,0.06311704323820537,0.9931354522705078,0.006888337433338165,0,0,0,0,0,0
104,0.9999943375587463,5.669112780457628e-05,0.9999971389770508,2.861027041944908e-06,0,0,0,0,0,0
105,0.956586480140686,0.1531505451807496,0.978200376033783,0.022040747106075287,0,0,0,0,0,0
106,0.9031403064727783,0.4303456617228955,0.9398859739303589,0.06199684366583824,0,0,0,0,0,0
107,1.0,3.8717704867206685e-07,1.0,1.1920928955078125e-07,0,0,0,0,0,0
108,0.9884178638458252,0.05764043376549467,0.9938557744026184,0.006163059268146753,0,0,0,0,0,0
109,0.9996042847633362,0.0038210483219879745,0.9997444748878479,0.0002554981329012662,0,0,0,0,0,0
110,0.999999463558197,7.132118505290861e-06,0.9999997615814209,2.3841860752327193e-07,0,0,0,0,0,0
111,0.9999992251396179,9.837123163981967e-06,0.9999995231628418,4.1723259869286267e-07,0,0,0,0,0,0
112,0.9757658243179321,0.09766447996677093,0.9877403378486633,0.012335431762039661,0,0,0,0,0,1
113,0.9995404481887817,0.003128025562737748,0.9997696280479431,0.0002303984947502613,0,0,0,0,0,0
114,0.9940645098686218,0.03896829747876425,0.9963061809539795,0.003700657980516553,0,0,0,0,0,0
115,0.973625659942627,0.10372248711097114,0.9866983890533447,0.01339068915694952,0,0,0,0,0,0
116,0.04968664050102234,1.3340453461893587,0.4853365421295166,0.7229127287864685,0,0,0,0,0,5
117,0.9999980926513672,2.1088005576808375e-05,0.9999990463256836,9.536747711536009e-07,0,0,0,0,0,0
118,0.9999879598617554,0.00015906825599564675,0.9999918937683105,8.046659786486998e-06,0,0,0,0,0,0
119,0.9623181819915771,0.17948471801984775,0.9780482053756714,0.022196320816874504,0,0,0,0,0,0
120,0.20633026957511902,1.5118928955770805,0.49465179443359375,0.7039011716842651,0,0,5,0,0,0
121,0.1412387192249298,1.571103023281401,0.48273828625679016,0.7282805442810059,0,5,0,0,5,1
122,0.9886494278907776,0.052091081091809294,0.9942560791969299,0.0057604205794632435,0,0,0,0,0,1
123,0.3253447711467743,1.1040169357663068,0.648638904094696,0.43287909030914307,0,0,0,5,0,0
124,0.9930055737495422,0.05095067936263734,0.9952825903892517,0.0047284518368542194,0,0,0,0,0,0
125,0.8872931599617004,0.5229667449807801,0.9251440763473511,0.07780566811561584,0,0,0,0,0,0
126,0.998813271522522,0.008321576053794272,0.9993508458137512,0.0006493053515441716,0,0,0,0,0,0
127,0.9709460139274597,0.12335330838474541,0.9846599698066711,0.015458845533430576,0,0,0,0,0,0
128,0.999538242816925,0.004238563856137012,0.9997033476829529,0.0002966366882901639,0,0,0,0,0,0
129,0.942194402217865,0.21919739875584393,0.96897292137146,0.03151848912239075,0,0,0,0,0,0
130,0.9999719858169556,0.00025933607861016437,0.9999854564666748,1.4484033272310626e-05,0,0,0,0,0,0
131,0.8363258242607117,0.5763999049534005,0.8978308439254761,0.10777359455823898,0,0,0,0,0,0
132,0.9972723722457886,0.018783105396187907,0.9984028935432434,0.0015983235789462924,0,0,0,0,0,0
133,0.5563431978225708,0.8541524867635858,0.771230936050415,0.2597673535346985,0,5,4,0,5,0
134,0.9011480808258057,0.42843421584377334,0.934553861618042,0.06768601387739182,0,0,4,0,0,0
135,0.9997799396514893,0.0016122024856233927,0.9998897314071655,0.00011021506361430511,0,0,0,0,0,0
