,pcs,entropy,label_pred_score,loss,result,success_num
0,0.8743841052055359,0.3736343018068177,0.060400404036045074,2.8067595958709717,0,3
1,0.7400528192520142,0.7714533177764085,0.10330431163311005,2.270076274871826,0,5
2,0.3450580835342407,1.4056742768943955,0.23747599124908447,1.4376887083053589,0,5
3,0.6424528360366821,0.7988136765262337,0.1681043803691864,1.783170223236084,0,5
4,0.951213002204895,0.2584327350155442,0.015816491097211838,4.146701812744141,0,0
5,0.3425581455230713,1.348144770779063,0.25793391466140747,1.3550517559051514,0,5
6,0.9291589856147766,0.3221219671327636,0.026243867352604866,3.6403229236602783,0,2
7,0.8482146263122559,0.4143515098236148,0.07415718585252762,2.6015684604644775,0,3
8,0.5552530288696289,0.8702735704234028,0.2159247249364853,1.5328253507614136,0,5
9,0.5772201418876648,1.0366696209189359,0.06298952549695969,2.764786958694458,0,3
10,0.5907031893730164,1.1187378701760988,0.07087525725364685,2.646833896636963,0,3
11,0.35595011711120605,0.9303798507879777,0.32072001695632935,1.1371867656707764,0,5
12,0.5371975898742676,0.8330080323408257,0.2283848524093628,1.476723074913025,0,5
13,0.4940670132637024,1.1363165918946345,0.22189903259277344,1.5055328607559204,0,5
14,0.711288571357727,0.729300442793603,0.02504424750804901,3.6871111392974854,0,3
15,0.6270947456359863,0.7728021998192436,0.18055574595928192,1.7117156982421875,0,5
16,0.6602299213409424,0.8819567892132252,0.14602968096733093,1.9239453077316284,0,5
17,0.44522422552108765,1.0423391338102455,0.259488046169281,1.3490447998046875,0,5
18,0.27526843547821045,0.9624058304325307,0.3614796996116638,1.0175493955612183,0,5
19,0.5036742687225342,1.034643233528233,0.22897633910179138,1.4741365909576416,0,5
20,0.5599635243415833,0.839877657828275,0.21410299837589264,1.5412980318069458,0,5
21,0.3979981541633606,0.8901311022682625,0.3006599545478821,1.201775312423706,0,5
22,0.3148776590824127,1.0427682561963045,0.33578917384147644,1.0912717580795288,0,5
23,0.887464702129364,0.39004397808303376,0.04947223886847496,3.0063438415527344,0,2
24,0.27570024132728577,1.2078981407209466,0.34108075499534607,1.0756359100341797,0,5
25,0.13159149885177612,1.2037190149641108,0.412458598613739,0.8856194019317627,0,5
26,0.4085007905960083,1.2362118914551847,0.24534296989440918,1.4050980806350708,0,5
27,0.18797263503074646,1.9904368998182251,0.2530335485935211,1.3742331266403198,0,5
28,0.10813033580780029,1.2529098290846847,0.4180305600166321,0.8722007274627686,0,5
29,0.9360971450805664,0.2949319652408611,0.02229510433971882,3.8033881187438965,0,0
30,0.02908816933631897,1.1766051742532087,0.032602012157440186,3.4233810901641846,0,3
31,0.9405436515808105,0.20718909936956806,0.028864644467830658,3.545137643814087,0,2
32,0.7755854725837708,0.6505814284155197,0.09798093885183334,2.3229823112487793,0,1
33,0.22850286960601807,1.7337014167424973,0.1591457724571228,1.8379347324371338,0,5
34,0.6269059181213379,1.1264432263966857,0.11902265250682831,2.128441333770752,0,5
35,0.11943697929382324,1.4952623252198072,0.18242932856082916,1.701392412185669,0,5
36,0.11097490787506104,1.169002155134905,0.42861390113830566,0.8471986055374146,0,5
37,0.16568538546562195,1.1810435900078755,0.39905068278312683,0.9186667799949646,0,5
38,0.7773041725158691,0.6745125358815742,0.09742198139429092,2.3287034034729004,0,3
39,0.22241368889808655,2.508266474402374,0.06458766013383865,2.739731788635254,0,0
40,0.2297549843788147,1.564884997334585,0.22358381748199463,1.4979689121246338,0,5
41,0.45478585362434387,1.2131095945876167,0.22254708409309387,1.5026166439056396,0,5
42,0.13858793675899506,2.205682168599396,0.20013418793678284,1.6087671518325806,0,5
43,0.6655380725860596,0.8126849712695928,0.15345953404903412,1.874318242073059,0,5
44,0.47001761198043823,1.1398206489074614,0.07641725987195969,2.571546792984009,0,5
45,0.32098114490509033,1.380268341977157,0.26372241973876953,1.3328582048416138,0,5
46,0.5555781722068787,1.1872137845657884,0.14976336061954498,1.8986986875534058,0,5
47,0.19317790865898132,1.1102542511655318,0.39304640889167786,0.9338275790214539,0,5
48,0.10236939787864685,1.6702364001996117,0.3724006116390228,0.9877851009368896,0,5
49,0.010411500930786133,2.4881499653917754,0.16964811086654663,1.7740288972854614,0,5
50,0.16171959042549133,1.1511190525134756,0.40390560030937195,0.9065740704536438,0,5
51,0.22893306612968445,1.4294479910457247,0.3076585829257965,1.1787645816802979,0,5
52,0.23137879371643066,1.138934983646101,0.36968231201171875,0.9951112270355225,0,5
53,0.18943679332733154,1.1526897818838144,0.38859933614730835,0.9452064037322998,0,5
54,0.09843236207962036,1.085061614117478,0.44391971826553345,0.812111496925354,0,5
55,0.4850136637687683,0.8954161268781103,0.25234323740005493,1.376965045928955,0,5
56,0.10349017381668091,1.4968711411760587,0.36952775716781616,0.995529294013977,0,5
57,0.386589914560318,0.9057802221957261,0.30584916472435,1.1846632957458496,0,5
58,0.9522238969802856,0.1961943218002985,0.021459970623254776,3.8415658473968506,0,0
59,0.49784615635871887,0.8464327090902367,0.2490723431110382,1.3900119066238403,0,5
60,0.6570200324058533,0.6692364067449993,0.17109709978103638,1.7655240297317505,0,5
61,0.16012722253799438,1.343806614064784,0.3726327419281006,0.9871619343757629,0,5
62,0.1975051760673523,1.0100250319682886,0.39891231060028076,0.9190136194229126,0,5
63,0.2995355427265167,1.377170307413868,0.2956392467021942,1.2186152935028076,0,5
64,0.8969020247459412,0.3605663866860028,0.04552235081791878,3.0895519256591797,0,3
65,0.22794395685195923,1.0907346250792092,0.3770257830619812,0.9754416942596436,0,5
66,0.16462332010269165,1.3291722186170687,0.06357616931200027,2.755516529083252,0,5
67,0.08259868621826172,1.4196083634482106,0.40008944272994995,0.9160671234130859,0,5
68,0.1106405258178711,1.347729395095637,0.056247640401124954,2.877991199493408,0,3
69,0.5741360187530518,1.0467714341892047,0.177474707365036,1.7289272546768188,0,5
70,0.035539835691452026,1.1581321109425293,0.47014352679252625,0.7547173500061035,0,5
71,0.33663231134414673,1.1880860800815,0.3102492094039917,1.170379400253296,0,5
72,0.004770815372467041,1.3723075534623546,0.4568651616573334,0.7833669781684875,0,5
73,0.066128671169281,1.0354355939067268,0.4649428129196167,0.7658408880233765,0,5
74,0.051275044679641724,1.6995356660461167,0.3766769468784332,0.9763674736022949,0,5
75,0.5310605764389038,0.9024473152209894,0.22596386075019836,1.4873801469802856,0,5
76,0.18908217549324036,2.0943080386716213,0.2249181866645813,1.492018461227417,0,5
77,0.38242822885513306,1.1922968358772137,0.2748754024505615,1.2914373874664307,0,5
78,0.3052683472633362,1.6304205349192955,0.20902195572853088,1.5653159618377686,0,5
79,0.4189397096633911,1.812052929463291,0.15955817699432373,1.8353466987609863,0,5
80,0.18024897575378418,1.8423795192894679,0.23452162742614746,1.4502075910568237,0,5
81,0.5157085657119751,0.8059741753845265,0.2418271005153656,1.419532299041748,0,5
82,0.045052021741867065,1.7076057290940856,0.27475664019584656,1.2918696403503418,0,5
83,0.21358588337898254,0.9761326299430705,0.39282122254371643,0.9344007968902588,0,5
84,0.3846597373485565,1.2875553925926801,0.2640381157398224,1.3316617012023926,0,5
85,0.2942763566970825,1.5281534056295727,0.13394182920455933,2.010349750518799,0,5
86,0.09054034948348999,1.4628708154932517,0.39492902159690857,0.9290492534637451,0,5
87,0.10063934326171875,1.8995410819224723,0.283862441778183,1.259265422821045,0,5
88,0.5405281186103821,0.8594312574775148,0.22347664833068848,1.498448371887207,0,5
89,0.45513200759887695,1.7951398273108452,0.14063851535320282,1.9615622758865356,0,5
90,0.0028389394283294678,1.0876049279394233,0.49213340878486633,0.7090054154396057,0,5
91,0.48271405696868896,0.9574305431442979,0.24726086854934692,1.3973113298416138,0,5
92,0.6952875256538391,0.8361321846355249,0.13140632212162018,2.029460906982422,0,5
93,0.5230358242988586,0.9118558045427079,0.2294975072145462,1.4718632698059082,0,5
94,0.0917368233203888,1.4743761158961992,0.41508373618125916,0.8792749643325806,0,5
95,0.06562301516532898,1.066238803248985,0.46298274397850037,0.770065426826477,0,5
96,0.13630321621894836,1.7346451262931712,0.32477396726608276,1.1246258020401,0,5
97,0.20529216527938843,0.9955647699629113,0.3960568308830261,0.9261974692344666,0,5
98,0.04929444193840027,1.0074445021613536,0.4749830663204193,0.7444761395454407,0,5
99,0.26201504468917847,1.5414475081605161,0.3117915987968445,1.165420413017273,0,5
100,0.4677591919898987,0.8527941521055744,0.26535576581954956,1.3266838788986206,0,5
101,0.3341842293739319,0.9460900309388967,0.33155936002731323,1.1039483547210693,0,5
102,0.12359863519668579,0.9909506787460117,0.4381329417228699,0.8252330422401428,0,5
103,0.3262093961238861,0.9621355485602827,0.33448824286460876,1.095153570175171,0,5
104,0.6409708857536316,0.8247436061570381,0.1685512214899063,1.780515432357788,0,5
105,0.12240347266197205,2.1040829955490916,0.028452739119529724,3.5595109462738037,0,5
106,0.0758599042892456,1.6377130925436976,0.246269091963768,1.401330590248108,0,5
107,0.1373262107372284,1.0111740345861806,0.4300796687602997,0.843784749507904,0,5
108,0.4764448404312134,0.914453533583656,0.2565104365348816,1.3605859279632568,0,5
109,0.9104276299476624,0.28604863481582476,0.04347798973321915,3.135500431060791,0,4
110,0.29676201939582825,1.0059421073244827,0.3473416268825531,1.0574463605880737,0,5
111,0.2585439383983612,0.966537510411169,0.3700452148914337,0.9941300749778748,0,5
112,0.028149038553237915,2.1971520305174597,0.34092673659324646,1.076087474822998,0,5
113,0.04829108715057373,1.1171591627952984,0.4670674204826355,0.7612817883491516,0,5
114,0.46333396434783936,0.8796304637713837,0.2662111520767212,1.3234654664993286,0,5
115,0.14356228709220886,1.123948554919898,0.4178711473941803,0.8725821375846863,0,5
116,0.10536164045333862,1.2606782545392103,0.4259747266769409,0.853375256061554,0,5
117,0.426519513130188,0.9730002176534609,0.27962028980255127,1.274322748184204,0,5
118,0.0648844838142395,2.2786572529840337,0.14192336797714233,1.9524680376052856,0,5
119,0.30369722843170166,1.3514034013346292,0.3037276268005371,1.1916236877441406,0,5
120,0.7297577857971191,0.8137356763663598,0.11425477266311646,2.1693243980407715,0,5
121,0.09656009078025818,1.148155595392536,0.4391317665576935,0.8229557275772095,0,5
122,0.28193220496177673,1.8297748336454132,0.248311847448349,1.3930699825286865,0,5
123,0.06154763698577881,1.7734050095473857,0.0116758206859231,4.450235366821289,0,1
124,0.48066210746765137,1.158270625599186,0.2215142399072647,1.5072684288024902,0,5
125,0.4162139296531677,1.0190213777157595,0.28101515769958496,1.2693467140197754,0,5
126,0.13830333948135376,2.029704287796355,0.06628790497779846,2.71374773979187,0,0
127,0.5610445141792297,0.9122253717296814,0.20746935904026031,1.5727715492248535,0,5
128,0.11342227458953857,1.4331053459563514,0.40294671058654785,0.9089508652687073,0,5
129,0.2195790708065033,1.3242036245848219,0.36057761311531067,1.0200480222702026,0,5
130,0.2510707974433899,1.058734922794988,0.367698073387146,1.0004931688308716,0,5
131,0.20740139484405518,1.8676746202814531,0.24966812133789062,1.3876227140426636,0,5
132,0.0051507651805877686,1.0629704154883781,0.4938637614250183,0.7054954767227173,0,5
133,0.2843882739543915,1.0906705567235975,0.34732964634895325,1.0574809312820435,0,5
134,0.025943130254745483,1.5700482282114507,0.4299679398536682,0.8440446257591248,0,5
135,0.09827065467834473,1.1335297026204325,0.4413548707962036,0.8179060220718384,0,5
136,0.4775662422180176,1.1097158627322425,0.2312738299369812,1.4641528129577637,0,5
137,0.16515743732452393,0.9878419751884622,0.4171196222305298,0.8743822574615479,0,5
138,0.803986132144928,0.49771657441893946,0.09600996971130371,2.3433034420013428,0,3
139,0.21161141991615295,1.9052281197840162,0.2722683846950531,1.3009669780731201,0,5
140,0.7824601531028748,0.5402937563788497,0.10617995262145996,2.2426199913024902,0,0
141,0.6895401477813721,0.6384617574462168,0.15446677803993225,1.8677763938903809,0,4
142,0.3873038589954376,0.9039620784912338,0.3056522309780121,1.185307264328003,0,5
143,0.9829473495483398,0.07825836616048241,0.008118219673633575,4.8136444091796875,0,0
144,0.10101497173309326,1.3896097279682014,0.4091813564300537,0.8935966491699219,0,5
145,0.2529796063899994,1.1799134432697755,0.3512202799320221,1.0463416576385498,0,5
146,0.4697228670120239,1.0415466161143343,0.24869917333126068,1.3915112018585205,0,3
147,0.5767731070518494,0.7809559205710122,0.20978258550167084,1.5616837739944458,0,4
148,0.20773085951805115,1.127818281988993,0.3851262629032135,0.9541840553283691,0,5
149,0.17409683763980865,2.2695520599336243,0.23994366824626923,1.4273512363433838,0,3
150,0.3685331344604492,0.9291852929717442,0.3142549395561218,1.1575506925582886,0,5
151,0.5004099011421204,1.0458672572242826,0.2301148623228073,1.4691766500473022,0,3
152,0.3232664167881012,1.7915760970729928,0.2534047067165375,1.372767448425293,0,2
153,0.23400557041168213,1.1382614584831026,0.3704753518104553,0.9929683804512024,0,5
154,0.4206441342830658,0.8710330301012739,0.2895781099796295,1.2393302917480469,0,5
155,0.015095889568328857,1.7220917738885189,0.41740766167640686,0.8736917972564697,0,5
156,0.041889309883117676,1.0063657560695107,0.4787498116493225,0.7365771532058716,0,5
157,0.4432436525821686,0.8586783061220061,0.27815327048301697,1.2795828580856323,0,5
158,0.3992125391960144,1.2316781328201865,0.26350563764572144,1.3336803913116455,0,4
159,0.03816327452659607,1.4804020879297604,0.4201231300830841,0.867207407951355,0,5
160,0.03156083822250366,1.5985408966519932,0.4237394332885742,0.8586364984512329,0,5
161,0.3811390697956085,1.3363576323065038,0.27029499411582947,1.308241367340088,0,3
162,0.29773738980293274,1.1640890775204118,0.3335817754268646,1.0978672504425049,0,5
163,0.15829136967658997,0.9825033800709828,0.42083457112312317,0.8655154705047607,0,5
164,0.07030543684959412,1.6324654916015229,0.28251758217811584,1.264014482498169,0,5
165,0.3412783443927765,0.9710155928812129,0.3261047899723053,1.1205365657806396,0,5
166,0.07748675346374512,1.0178593271414915,0.4601364731788635,0.776232123374939,0,5
167,0.6042296886444092,0.7371936878676034,0.1968849152326584,1.625135898590088,0,5
168,0.06424441933631897,1.733536911090352,0.3869430720806122,0.9494776725769043,0,5
169,0.6733193397521973,0.6484165933591873,0.16309700906276703,1.8134100437164307,0,3
170,0.021049141883850098,1.032224768852989,0.4879266023635864,0.7175902724266052,0,5
171,0.09666141867637634,1.3762937962962278,0.4207451045513153,0.8657280802726746,0,5
172,0.5790087580680847,0.7429540132312121,0.21047978103160858,1.5583655834197998,0,5
173,0.0680580735206604,1.5255332273013966,0.4176640808582306,0.8730777502059937,0,5
174,0.05386275053024292,1.9045113990476146,0.32448819279670715,1.1255061626434326,0,5
175,0.023858457803726196,1.4970093857728628,0.4337787926197052,0.8352205157279968,0,5
176,0.5769355893135071,1.1035406396710343,0.17337799072265625,1.7522811889648438,0,4
177,0.5434083938598633,1.0479898110801436,0.20701371133327484,1.5749702453613281,0,2
178,0.05951252579689026,1.8496030093998865,0.372313916683197,0.9880179166793823,0,5
179,0.21968954801559448,1.4687648050988227,0.3326323628425598,1.1007174253463745,0,5
180,0.818922221660614,0.4570138127748978,0.08955735713243484,2.4128758907318115,0,2
181,0.8554984927177429,0.43555978615620733,0.0680961087346077,2.686835289001465,0,0
182,0.608443021774292,0.7672580193613152,0.1924554407596588,1.647890567779541,0,3
183,0.9418905973434448,0.1902250132588812,0.029034780338406563,3.5392608642578125,0,0
184,0.8153587579727173,0.4501419260919512,0.09206663072109222,2.3852427005767822,0,2
185,0.0729585736989975,2.306595645759661,0.2244640737771988,1.4940396547317505,0,5
186,0.35708940029144287,1.0240373401203298,0.3143802285194397,1.1571520566940308,0,5
187,0.012444674968719482,1.396476644234743,0.46006372570991516,0.7763901352882385,0,5
188,0.062045156955718994,2.3135592812188888,0.2614743113517761,1.3414192199707031,0,5
189,0.18514826893806458,1.8252980231378273,0.2970607280731201,1.2138186693191528,0,5
190,0.6128296256065369,0.7142100657690381,0.19337476789951324,1.6431251764297485,0,4
191,0.5482538938522339,0.7862222182438512,0.2251455932855606,1.491007924079895,0,5
192,0.40605470538139343,0.9417058398296,0.29319247603416443,1.2269259691238403,0,5
193,0.9022537469863892,0.2932483546239813,0.04833432659506798,3.0296132564544678,0,0
194,0.07111558318138123,1.0050156828968146,0.46408531069755554,0.7676869034767151,0,5
195,0.24709323048591614,1.133436843849515,0.025766627863049507,3.658674955368042,0,0
196,0.7052825689315796,0.8183785409617319,0.1254947930574417,2.075490951538086,0,0
197,0.3544188141822815,1.44731902237894,0.0865582600235939,2.4469375610351562,0,0
198,0.5966992378234863,1.0825706102658583,0.11309819668531418,2.1794989109039307,0,0
199,0.3583230674266815,1.162937612957606,0.057387810200452805,2.8579232692718506,0,0
200,0.7228481769561768,0.7015587535153947,0.022423340007662773,3.7976529598236084,0,0
201,0.09213417768478394,1.9272337919439457,0.308692067861557,1.1754111051559448,0,2
202,0.07735323905944824,1.2646069435407234,0.43928152322769165,0.8226147294044495,0,2
203,0.7400728464126587,0.6715466861012249,0.12174373120069504,2.105837106704712,0,0
204,0.19313672184944153,2.1023109615719724,0.08101018518209457,2.5131804943084717,0,0
205,0.3167142868041992,1.074920980407232,0.3283785581588745,1.1135882139205933,0,1
206,0.3915298581123352,1.3755428330360084,0.1333862543106079,2.0145061016082764,0,0
207,0.7709290385246277,0.6576083556948876,0.10318038612604141,2.2712764739990234,0,0
208,0.6923388242721558,0.9132692475672615,0.11206921935081482,2.188638687133789,0,0
209,0.03984233736991882,1.0367352461142971,0.4778761565685272,0.7384036779403687,0,5
210,0.07635965943336487,1.163945182579357,0.4489559829235077,0.8008304238319397,0,4
211,0.8121938705444336,0.6087798846963143,0.030298881232738495,3.4966444969177246,0,0
212,0.9295383095741272,0.2409674403387493,0.03382530435919762,3.3865458965301514,0,0
213,0.9477919340133667,0.24462085210542847,0.009201446548104286,4.688394546508789,0,0
214,0.7348599433898926,1.0440760423216913,0.07044115662574768,2.652977466583252,0,0
215,0.1698450744152069,1.0453542822909174,0.004860066808760166,5.326703071594238,0,0
216,0.6999678611755371,0.6945349876595323,0.14311331510543823,1.9441184997558594,0,0
217,0.7589941024780273,0.8472795042790837,0.09166702628135681,2.389592409133911,0,0
218,0.6492446660995483,0.9358743161288182,0.06594212353229523,2.718977928161621,0,0
219,0.7258076071739197,0.7090002223553575,0.02385343238711357,3.7358269691467285,0,0
220,0.20593294501304626,1.5479715150650941,0.21862708032131195,1.520387887954712,0,0
221,0.40400391817092896,1.3509766629644056,0.16495569050312042,1.802078366279602,0,0
222,0.1211942732334137,1.1052488544929902,0.431763619184494,0.8398770093917847,0,2
223,0.7309457063674927,0.7253083380129515,0.11855623126029968,2.1323678493499756,0,0
224,0.5403038263320923,1.111799360772124,0.09446074813604355,2.3595709800720215,0,0
225,0.21052420139312744,1.349474760834691,0.3446066379547119,1.0653517246246338,0,2
226,0.7768992185592651,0.63661538218931,0.09839530289173126,2.3187623023986816,0,0
227,0.3839868903160095,2.027361303406713,0.14858007431030273,1.9066311120986938,0,0
228,0.31741201877593994,1.5161187892316883,0.2572454810142517,1.3577243089675903,0,0
229,0.009170711040496826,1.0383635503352997,0.49314790964126587,0.7069461345672607,0,5
230,0.07463845610618591,1.5654793723273714,0.3352017104625702,1.0930228233337402,0,2
231,0.8241448402404785,0.5951064954109373,0.039185091853141785,3.2394587993621826,0,0
232,0.029722601175308228,1.4108010040813537,0.03831454738974571,3.26192569732666,0,0
233,0.3055593967437744,2.0812600405384916,0.11489257216453552,2.163757801055908,0,0
234,0.1910063624382019,1.2912738448993002,0.3674403429031372,1.0011942386627197,0,2
